daysOfTraining,refToMaterials,averageScore,numOfIntermediateClasses,final_result_-1_0_1
19,40,56.34841833,1,1
31,16,0.61619445,2,1
20,59,75.60102067,5,-1
17,37,37.41911259,1,1
50,49,52.38228052,3,-1
46,42,79.07175515,5,-1
41,40,66.29474525,4,-1
19,34,38.36893418,2,1
26,22,36.7966516,2,1
19,9,51.94349178,1,1
17,25,26.64727477,0,1
32,63,66.87691238,5,-1
20,36,79.02518514,2,1
47,54,73.90725337,5,-1
17,36,46.76317876,1,1
24,59,90.35986978,4,-1
18,35,57.04037183,1,1
37,66,83.95803031,3,-1
15,23,33.48467719,2,1
40,61,61.2087694,4,-1
37,54,90.3745143,5,-1
39,76,83.66970964,4,-1
42,62,74.44384311,3,-1
41,18,90.03324111,4,-1
19,33,36.1566374,1,1
26,64,88.04733352,3,-1
49,53,83.77456348,3,-1
31,53,81.71604125,3,-1
23,11,51.36426567,2,1
37,63,90.57986645,4,-1
43,49,78.15714992,3,-1
54,60,70.67284178,3,-1
27,23,46.73457036,0,1
41,58,80.80410731,4,-1
49,47,64.27957526,4,-1
25,76,65.92061932,5,-1
26,75,58.21802761,5,-1
14,60,78.96718662,4,-1
15,35,32.39637966,0,1
26,34,52.32645508,1,1
26,43,57.884945,3,-1
33,40,73.94452978,1,1
17,32,65.8574339,0,1
16,16,48.79531213,1,1
31,16,48.89106616,2,1
10,40,42.97231861,1,1
11,39,34.66772597,1,1
31,44,77.75700954,4,-1
15,34,64.65731236,2,1
37,84,74.54457941,4,-1
27,50,89.2724626,5,-1
13,24,31.5791573,2,1
62,62,79.94768009,5,-1
51,55,84.46935425,4,-1
16,33,20.9152077,1,1
48,62,100,4,-1
58,52,57.39639002,4,-1
35,58,74.15707715,4,-1
37,48,85.53370079,3,-1
32,34,53.12108491,1,1
0,21,25.96618229,0,1
44,53,71.6077495,4,-1
30,55,62.24465727,3,-1
43,74,83.77274903,4,-1
22,21,32.6058302,0,1
37,66,85.23134504,3,-1
36,24,48.50027008,0,1
16,26,40.91662999,0,1
30,77,63.44289411,5,-1
45,43,68.48419282,4,-1
25,10,33.23694517,0,1
54,78,71.11923577,3,-1
27,28,37.51030417,2,1
38,44,85.95146366,4,-1
27,45,71.00763561,5,-1
19,18,55.95726044,2,1
39,35,40.53428893,0,1
44,62,93.02314715,3,-1
21,28,63.88633463,0,1
41,49,63.48190161,5,-1
18,28,49.05887662,2,1
21,42,23.7998163,2,1
25,82,72.28069794,4,-1
14,33,55.86882615,2,1
23,42,49.41336614,1,1
32,81,64.11008152,3,-1
29,37,50.70171766,1,1
33,67,72.60821393,5,-1
11,32,43.02901448,0,1
49,54,64.69170947,5,-1
53,66,74.27201738,4,-1
42,52,92.43469731,5,-1
31,51,78.09560802,3,-1
46,57,86.88177096,5,-1
12,11,54.61635698,0,1
31,41,48.33726235,1,1
20,30,54.84483367,0,1
33,42,71.02693825,4,-1
48,72,94.96255688,5,-1
42,30,76.2986448,4,-1
39,72,78.09374426,4,-1
45,49,78.95774298,4,-1
25,33,54.53118469,0,1
26,35,43.28955858,0,1
21,44,24.64357322,1,1
37,54,82.22799543,5,-1
19,32,35.34302932,2,1
7,65,69.9611205,5,-1
35,61,77.08918614,3,-1
42,70,61.27759921,5,-1
17,25,39.39893873,1,1
17,31,82.11433156,0,1
43,74,80.79377053,3,-1
15,53,53.403455,0,1
11,24,46.49479961,0,1
32,37,77.28579259,4,-1
20,37,58.06581223,1,1
35,38,82.66777399,5,-1
35,39,78.78823389,4,-1
49,71,72.68367108,4,-1
28,29,69.59252231,2,1
50,80,67.36410356,4,-1
27,25,43.43954661,0,1
28,27,73.3434871,2,1
18,41,60.04529595,0,1
17,26,47.62835122,1,1
0,9,28.61155916,0,1
10,27,45.4978551,2,1
15,28,40.43303936,2,1
18,37,59.86341964,1,1
14,24,44.68139917,2,1
14,29,53.92999314,1,1
44,70,79.69697287,5,-1
50,72,74.25717103,5,-1
42,80,77.29772476,5,-1
35,53,49.88022366,5,-1
16,30,59.21382068,1,1
25,14,49.29175537,2,1
18,37,54.24737365,2,1
42,61,74.06817285,4,-1
14,33,44.31120351,0,1
52,55,87.29603612,3,-1
22,18,57.85939577,1,1
14,19,70.74785804,2,1
36,40,25.74275383,2,1
16,31,30.2831333,0,1
19,20,44.94125517,1,1
17,23,36.0467131,2,1
26,59,67.81629907,5,-1
52,55,71.92837158,4,-1
47,65,77.39650072,3,-1
10,52,62.39698794,2,1
54,56,74.34903413,4,-1
62,91,60.99853367,3,-1
45,42,67.99071378,5,-1
20,30,33.06123655,1,1
37,70,77.79142647,4,-1
37,26,9.458990228,0,1
17,31,53.60660838,1,1
56,42,74.87927988,3,-1
21,34,57.86486216,0,1
34,58,77.36165845,5,-1
7,26,33.24496253,2,1
15,36,63.48892308,1,1
34,25,62.18372021,4,-1
26,41,54.60680206,1,1
18,69,84.7292068,4,-1
18,32,32.36592233,0,1
14,32,48.6213255,1,1
42,53,56.8684267,3,-1
15,14,74.39154102,1,1
16,14,48.10575539,0,1
22,75,75.50160168,3,-1
47,55,67.88505414,3,-1
33,34,57.87665467,1,1
25,33,36.26090427,0,1
18,36,47.65332031,1,1
36,56,67.358824,4,-1
21,28,51.90302822,0,1
51,49,66.12776189,5,-1
39,38,73.9140115,4,-1
23,36,41.97140507,1,1
12,29,41.70890479,2,1
22,31,45.55290285,1,1
52,51,84.91151972,4,-1
45,47,64.89076726,5,-1
31,21,48.56484454,0,1
3,29,50.96714006,2,1
47,55,72.28033931,3,-1
29,63,80.6023263,4,-1
46,57,64.98487631,3,-1
27,61,64.50851002,4,-1
29,45,41.29833745,2,1
21,60,94.07733065,3,-1
32,17,24.46428208,0,1
38,81,73.92623166,4,-1
47,63,73.48834605,5,-1
28,14,53.77534226,2,1
26,38,39.0107509,0,1
34,68,68.75903833,4,-1
8,33,43.17907497,1,1
20,13,50.59488726,1,1
12,25,42.20689225,2,1
14,41,32.21020777,1,1
27,18,53.61262405,0,1
27,69,71.71681626,3,-1
20,27,30.76137426,2,1
17,33,21.64640473,0,1
29,31,17.5065308,0,1
15,37,60.33298022,1,1
29,34,44.75777089,0,1
16,43,6.390523666,0,1
49,69,88.84251895,4,-1
50,69,79.84154773,3,-1
27,64,81.69018425,4,-1
19,22,25.08999244,1,1
56,69,64.73215017,5,-1
21,47,22.10409523,1,1
20,38,50.58328037,0,1
26,36,54.35804795,1,1
22,17,54.55752051,2,1
19,30,47.63040716,0,1
25,68,86.95124583,3,-1
19,19,31.75099299,1,1
47,54,63.86088129,3,-1
8,41,46.04418168,1,1
10,18,60.82031724,2,1
39,96,66.58314557,4,-1
24,66,65.76341203,3,-1
27,46,44.98323309,1,1
39,80,49.85180935,5,-1
22,35,35.00149892,1,1
32,62,95.50870927,4,-1
23,42,94.10545668,5,-1
31,44,41.94406485,0,1
32,48,82.69731971,3,-1
18,26,18.05569325,0,1
45,53,77.68503107,3,-1
12,32,30.22056822,2,1
22,24,40.67715214,0,1
17,30,51.11427772,1,1
14,21,56.65679989,2,1
9,48,33.8198218,2,1
34,26,35.03867969,1,1
29,69,83.64578107,5,-1
23,45,41.00669638,1,1
52,68,58.45032783,5,-1
57,54,76.77112452,3,-1
24,37,53.07751449,2,1
52,63,62.97848462,3,-1
40,45,75.52853005,4,-1
32,58,91.33109619,5,-1
20,27,34.27590615,2,1
41,71,66.24959437,3,-1
20,14,42.10367573,1,1
42,53,84.28640995,3,-1
17,17,62.20424307,2,1
18,24,37.47434593,0,1
25,33,54.53061426,1,1
15,41,48.57606314,2,1
40,59,55.32468262,5,-1
32,38,66.23685449,5,-1
9,31,49.64241902,1,1
50,25,67.3086823,4,-1
27,18,48.68430137,0,1
30,62,87.60579553,3,-1
8,33,48.42814911,0,1
48,62,79.69802276,3,-1
35,89,86.6819454,3,-1
0,49,32.38245002,2,1
16,32,55.28027697,2,1
45,97,84.07614594,5,-1
17,15,45.73054688,0,1
18,22,40.69186543,2,1
33,45,34.01796396,0,1
34,51,57.01088452,4,-1
20,37,41.71601015,2,1
23,27,35.53315767,2,1
17,23,25.18985545,0,1
23,38,31.88742337,2,1
45,48,65.87439487,3,-1
32,78,70.68185916,3,-1
43,85,54.79021688,4,-1
10,42,48.12379945,0,1
30,53,64.12419555,3,-1
30,27,35.69753389,1,1
40,80,72.44159525,5,-1
38,60,52.92298202,5,-1
41,44,70.84171083,3,-1
28,33,35.83728642,0,1
11,25,71.84169422,1,1
17,34,75.04685873,2,1
18,33,58.54435295,1,1
34,2,34.5097286,2,1
21,74,62.23484226,5,-1
12,40,67.00028631,1,1
47,51,89.32669925,3,-1
17,39,62.63222031,0,1
11,30,49.03701191,2,1
30,89,90.89176386,3,-1
52,45,74.53250387,5,-1
14,32,36.90815495,0,1
17,37,64.37692217,2,1
16,27,45.85731505,1,1
14,27,54.93850916,0,1
38,54,59.61151276,5,-1
24,42,38.94210808,0,1
21,35,24.64486075,0,1
44,55,77.58634398,3,-1
52,94,74.84620827,4,-1
42,63,60.24385639,3,-1
19,34,20.57006778,1,1
45,60,64.61219451,3,-1
24,43,56.33368955,2,1
40,39,63.77527033,4,-1
14,39,25.50134071,1,1
51,55,91.7982012,4,-1
31,81,66.23320713,5,-1
23,60,59.34239833,3,-1
34,54,74.10487703,3,-1
28,20,48.08749063,1,1
38,99,92.93650511,4,-1
12,14,50.08632143,0,1
27,63,62.8578431,5,-1
29,35,29.78621821,1,1
11,14,64.68232313,0,1
48,49,81.10550671,4,-1
72,46,90.72865717,3,-1
38,79,64.26163752,5,-1
31,50,88.83209972,3,-1
12,33,70.67342619,2,1
15,34,63.16436859,0,1
41,71,74.46861241,4,-1
11,28,38.47954645,1,1
31,71,62.43035239,4,-1
37,65,78.07927439,5,-1
22,11,35.70409325,1,1
43,67,80.69961494,5,-1
22,39,57.97518049,0,1
15,32,48.61837201,1,1
22,22,49.79054057,2,1
13,26,68.55022164,1,1
34,85,75.35352106,5,-1
12,38,40.5091536,2,1
26,81,82.22516556,3,-1
25,5,38.62727717,1,1
46,36,68.11032783,5,-1
17,48,48.0181544,2,1
23,9,63.06176769,0,1
40,69,55.66015529,4,-1
14,32,53.07022024,2,1
42,58,69.35823142,5,-1
50,40,81.62304166,5,-1
62,74,78.93048789,4,-1
34,39,35.6708339,1,1
11,26,43.93165954,2,1
35,31,55.64160738,1,1
24,33,48.21413726,1,1
18,30,24.55036744,1,1
52,39,79.42274862,3,-1
32,43,89.15012608,4,-1
35,56,97.71924499,5,-1
28,43,49.5525589,0,1
48,78,83.73638776,4,-1
17,37,16.38100965,1,1
5,11,30.90373264,0,1
39,76,84.41643036,4,-1
27,29,69.08419083,0,1
43,64,53.81127941,3,-1
39,42,70.48723342,4,-1
11,18,42.55743245,1,1
29,29,68.21274787,1,1
35,58,68.53280817,3,-1
38,80,83.4356055,5,-1
39,74,68.08997816,3,-1
12,29,50.32606114,1,1
41,89,80.54599261,5,-1
13,38,61.84370152,0,1
15,21,49.70614699,0,1
21,71,83.23363313,4,-1
8,30,59.6416384,1,1
4,32,40.59268397,1,1
39,71,71.24065294,3,-1
22,33,29.14590001,1,1
41,48,81.1426789,3,-1
35,63,85.39076246,3,-1
22,38,41.46000162,2,1
41,62,88.35198784,5,-1
19,23,52.05970533,2,1
41,47,83.73715514,5,-1
43,61,80.62304231,4,-1
53,63,47.33990541,4,-1
28,23,51.27547975,0,1
19,17,42.56736586,0,1
23,29,31.39240883,1,1
25,29,34.94077996,1,1
24,37,48.98391481,2,1
23,52,80.18702697,4,-1
6,39,49.55125961,0,1
47,46,76.93575032,4,-1
17,21,61.90067061,1,1
29,41,81.35448973,0,1
24,30,23.95038442,0,1
9,18,21.1917469,0,1
39,57,68.99415268,3,-1
14,21,35.03032442,2,1
8,36,35.00350787,1,1
32,28,20.96359685,2,0
17,30,37.41497488,1,1
36,79,77.06228665,5,-1
32,50,55.65750775,3,-1
7,14,36.54217547,1,1
29,58,95.52518416,3,-1
21,25,31.71951789,1,1
44,40,88.36460241,5,-1
48,58,82.43235518,5,-1
48,64,92.85187789,5,-1
18,34,33.54421005,1,1
25,25,40.32418286,0,1
19,20,49.83699783,0,1
40,59,88.22804802,5,-1
48,48,79.57522999,5,-1
28,44,74.19383672,5,-1
35,103,60.97642893,4,-1
39,32,86.88497762,5,-1
52,61,72.20252617,5,-1
40,48,72.23177523,1,0
39,60,66.03673909,5,-1
20,36,42.08318092,0,1
28,29,55.08881534,2,1
36,38,64.67153129,4,-1
25,44,48.43111997,2,1
33,52,48.39719095,5,-1
13,0,39.02663939,0,1
34,35,43.60124249,0,1
21,27,42.73669392,2,1
24,24,66.12317085,0,1
21,26,39.03467918,1,1
32,40,48.07436335,2,1
51,26,91.78249828,3,-1
29,87,57.90950305,5,-1
27,22,50.53712798,1,1
19,38,44.21677629,2,1
44,62,61.00580024,3,-1
28,51,83.94576438,3,-1
6,33,65.29033878,2,1
15,17,30.47167194,0,1
39,29,30.31441251,1,1
28,49,91.69700646,4,-1
26,22,53.41818477,2,1
34,45,87.88976296,3,-1
22,26,12.01660429,0,1
17,26,28.44101614,0,1
34,47,67.07821423,3,-1
27,17,69.05593533,0,1
35,43,62.14386232,1,1
27,40,73.09759027,2,0
31,39,12.48522719,0,1
22,32,44.75618078,1,1
39,65,66.54691526,4,-1
40,24,69.0837087,2,0
22,69,67.43272933,5,-1
7,26,17.73045379,0,1
13,18,51.23412089,0,1
34,61,77.74688088,5,-1
27,54,88.57031111,5,-1
27,57,78.00023672,4,-1
42,57,65.72909297,5,-1
18,43,61.44878507,0,1
49,37,83.85522674,5,-1
22,44,70.09300058,5,-1
40,56,79.46091142,4,-1
3,55,40.31560104,2,1
15,86,70.27002757,4,-1
8,28,87.73205261,1,1
14,40,56.30461791,1,1
26,36,64.58758317,2,1
33,49,75.75406731,3,-1
49,61,73.71316316,5,-1
5,29,25.76468532,1,1
31,19,77.92661764,0,0
5,24,38.89584699,2,1
31,22,34.54389723,2,1
21,33,54.75788906,0,1
34,53,63.34294946,3,-1
10,28,47.69028553,2,1
20,26,47.81447719,2,1
41,73,65.58517756,4,-1
42,65,84.59549028,3,-1
48,42,67.93730332,4,-1
26,37,38.05008371,1,1
31,58,75.31370887,5,-1
12,25,67.95312573,2,1
7,31,29.37207105,2,1
27,10,46.1150294,0,1
47,35,67.95886084,3,-1
24,28,25.00790101,0,1
41,91,78.33004303,4,-1
14,36,12.46125821,2,1
43,56,79.16274703,4,-1
42,62,78.28403776,4,-1
47,73,59.14902325,3,-1
29,62,58.42993398,5,-1
10,37,59.15047612,0,1
38,89,75.40505849,4,-1
30,58,73.63015236,5,-1
34,55,78.15526541,4,-1
31,31,82.37384166,4,-1
14,34,44.45240933,2,1
36,42,74.60165193,4,-1
31,76,74.07989487,5,-1
44,75,74.64087951,5,-1
48,64,76.38496466,4,-1
21,25,52.95605571,2,1
38,78,72.24452508,5,-1
11,24,37.96680409,1,1
26,44,36.86396954,1,1
34,43,73.25967174,4,-1
37,67,75.7959763,5,-1
12,31,34.10270321,2,1
40,60,73.73032332,5,-1
12,70,87.84004043,4,-1
1,12,27.65057748,0,1
41,42,86.81461389,4,-1
5,18,53.59276769,2,1
39,63,72.66004054,5,-1
22,26,35.51103069,1,1
29,27,63.52675967,2,1
19,28,82.53115651,1,1
32,59,74.56781344,3,-1
32,28,19.45527525,0,1
46,71,82.92076354,3,-1
36,70,63.51650591,4,-1
24,45,25.2873045,2,1
8,30,57.523146,0,1
21,35,45.41469333,1,1
45,50,86.9332417,3,-1
24,11,29.47032183,0,1
56,82,74.15977654,5,-1
45,48,96.63805792,4,-1
33,62,68.15374537,3,-1
37,62,73.70950161,5,-1
36,54,62.42672054,4,-1
20,11,55.60306574,0,1
17,32,30.5905779,1,1
2,30,21.8287846,0,1
24,28,36.44511268,1,1
28,27,66.51101195,1,1
35,50,80.63420075,3,-1
13,19,28.49182983,1,1
30,57,72.15290554,5,-1
26,23,62.22438752,0,1
16,34,70.91810162,1,1
45,64,51.44989498,4,-1
14,27,34.61435881,2,1
37,86,67.4917195,5,-1
23,44,79.03584958,2,1
57,57,77.6176077,5,-1
35,72,83.68140698,5,-1
37,59,89.05385722,4,-1
16,27,43.20472928,0,1
34,49,71.71538102,3,-1
29,68,73.6753597,3,-1
36,46,95.54921451,3,-1
27,24,67.63132541,1,1
22,26,37.63721752,2,1
32,59,75.93756826,5,-1
30,52,84.1315689,4,-1
13,23,45.21979528,1,1
33,57,61.38086776,3,-1
37,97,80.8343673,5,-1
17,38,36.19055426,2,1
50,61,65.08564486,4,-1
47,32,88.52715712,3,-1
51,68,88.26766247,4,-1
27,77,77.69189704,4,-1
28,16,41.69993998,2,1
53,83,78.77539001,3,-1
32,40,100,5,-1
51,85,100,4,-1
19,24,59.73303747,0,1
43,65,84.38347237,4,-1
44,58,72.958138,4,-1
44,68,77.98730791,3,-1
38,64,98.16976572,3,-1
25,33,53.10705279,2,1
2,26,33.61705148,2,1
26,11,43.72324074,2,1
16,26,36.82054452,0,1
40,49,88.91843776,5,-1
45,76,86.60948528,3,-1
12,42,42.23062637,2,1
40,72,73.62886039,3,-1
43,73,70.49615544,5,-1
27,24,62.84156747,2,1
6,20,8.683194263,0,1
18,35,59.40493161,0,1
39,75,76.66453546,5,-1
23,22,47.89279724,0,1
17,45,39.4527578,2,1
25,33,36.18721701,2,1
24,43,37.54087988,1,1
14,28,49.0631962,2,1
48,37,74.37561197,5,-1
19,48,56.78772809,0,1
40,71,77.11370761,4,-1
17,17,44.0842636,1,1
20,28,26.34040264,2,1
44,75,74.5913408,4,-1
43,56,67.2107209,3,-1
32,83,92.79379889,5,-1
37,61,75.72821892,5,-1
37,58,70.87711335,4,-1
14,34,45.66706293,2,1
18,33,56.37260597,0,1
34,56,81.19018298,3,-1
24,19,37.96938239,2,1
51,71,66.63688643,4,-1
27,23,14.37567317,2,1
25,52,58.65096932,4,-1
24,23,47.03182173,2,1
18,25,31.21550237,0,1
56,58,80.52105937,3,-1
21,30,54.16222501,1,1
43,65,58.76937417,4,-1
6,37,46.11678019,1,1
21,16,66.40527901,2,1
14,29,24.0680482,1,1
10,20,40.31008939,1,1
30,72,68.66110395,3,-1
41,40,74.79202806,5,-1
36,34,42.99870454,2,1
10,18,56.43989958,2,1
42,43,63.22568892,3,-1
23,42,33.79109758,1,1
47,72,98.73079813,4,-1
43,68,69.34844668,5,-1
41,55,70.50927388,3,-1
23,62,77.26835064,3,-1
21,17,40.91721131,2,1
11,25,58.94870632,1,1
0,36,37.12611606,0,1
35,50,46.87695035,3,-1
29,16,49.57358187,2,1
51,70,73.54329439,5,-1
9,52,22.17241174,2,1
23,29,50.53623862,0,1
26,29,54.97248348,0,1
17,33,65.95786895,1,1
14,38,32.58533934,0,1
15,32,61.53278841,0,1
26,43,87.44166093,4,-1
20,15,38.55084758,0,1
12,24,51.78661233,1,1
29,58,77.2241426,3,-1
25,71,86.52190071,5,-1
26,17,50.47221986,2,1
54,62,75.68328152,3,-1
37,69,76.13733405,5,-1
36,51,72.29013547,3,-1
32,15,59.59308026,2,1
22,40,24.58458663,1,1
32,65,61.79648354,3,-1
24,19,43.91208841,0,1
10,38,24.22026793,0,1
13,34,67.34839254,2,1
27,34,67.53456768,1,1
21,33,47.4586772,1,1
17,35,71.42631424,0,1
50,48,68.70399986,4,-1
16,11,50.40187288,0,1
37,68,66.37115722,5,-1
31,36,23.01503365,1,1
11,27,59.77277087,0,1
26,38,72.94172643,1,1
32,46,43.31591387,0,1
53,51,79.65523905,3,-1
41,50,78.65535467,3,-1
42,68,66.10072551,3,-1
37,50,65.99932428,5,-1
25,64,57.0264832,3,-1
17,18,52.69547186,2,1
22,38,36.01533999,0,1
47,31,61.42295799,5,-1
49,67,92.38783588,3,-1
8,26,43.84235829,2,1
32,36,32.64254076,0,1
33,78,65.66847895,5,-1
51,69,86.6486795,3,-1
41,63,67.03597712,4,-1
47,58,70.59157617,4,-1
40,60,76.83741708,3,-1
25,30,28.38599489,1,1
25,34,51.64936192,2,1
44,51,76.46433084,5,-1
23,1,64.72281924,2,1
47,70,85.22137308,5,-1
36,67,74.05112726,3,-1
34,67,96.62082124,3,-1
39,60,80.97237659,3,-1
42,52,83.71242577,3,-1
26,20,45.47498318,0,1
20,42,35.95540633,2,1
35,51,25.73534592,1,1
30,33,91.04429434,3,-1
47,26,87.40074314,4,-1
17,20,33.20163194,1,1
17,31,46.80571745,1,1
47,75,90.98351102,4,-1
4,15,32.96767904,0,1
42,47,79.27563579,4,-1
40,36,73.72238717,4,-1
34,51,72.31564791,4,-1
30,74,66.63042731,5,-1
50,50,77.33020433,3,-1
23,24,60.20353763,1,1
21,22,31.29991928,1,1
36,40,64.17014632,5,-1
36,51,64.10925601,5,-1
8,46,82.20916696,5,-1
55,36,72.53160894,5,-1
40,36,75.13759528,5,-1
58,58,79.92586905,5,-1
31,80,75.64833307,3,-1
60,61,83.59701478,4,-1
50,46,88.84867219,5,-1
20,32,56.10019354,1,1
18,28,55.89279415,2,1
26,33,0,1,1
46,49,74.84014733,3,-1
41,57,61.10367235,4,-1
36,60,66.92823049,3,-1
40,70,71.11833424,5,-1
7,25,47.24531715,1,1
6,27,63.09546877,0,1
12,35,32.29462647,0,1
30,31,48.32125295,0,1
51,62,84.2719383,3,-1
25,21,63.18911453,2,1
38,54,80.38395443,3,-1
32,57,77.22829234,3,-1
23,49,68.181241,5,-1
6,12,34.3946658,0,1
8,26,41.93941987,2,1
54,80,61.56842322,4,-1
24,17,53.87817753,2,1
43,75,74.25246529,5,-1
29,31,58.24299559,2,1
42,56,81.9850567,3,-1
27,27,47.93953069,2,1
40,50,71.63993487,3,-1
28,29,42.82045555,0,1
32,38,73.059013,3,-1
29,34,36.2223636,2,1
26,22,59.33103129,2,1
46,23,90.31569847,4,-1
19,27,57.16064242,1,1
46,62,76.0607258,3,-1
20,30,51.48432313,1,1
49,52,62.22186459,5,-1
31,37,40.08036464,2,1
31,59,86.68016325,4,-1
17,15,57.76826502,1,1
38,89,85.51224012,3,-1
14,23,22.75017672,2,1
16,29,60.7881999,0,1
27,38,35.31443121,1,1
47,51,87.22826157,4,-1
23,18,59.09540168,0,1
10,29,35.06380432,2,1
19,14,50.30375279,0,1
19,10,82.71901538,1,1
35,72,62.66649734,5,-1
30,63,78.93793794,5,-1
39,56,72.60825945,3,-1
38,69,78.62124398,5,-1
25,59,73.17531918,4,-1
6,34,49.98082359,2,1
2,12,63.35334447,1,1
15,33,54.83886975,0,1
28,28,55.37013118,2,1
15,29,18.85901311,1,1
29,31,81.84547312,5,-1
26,27,66.91873486,1,1
9,34,22.43746053,0,1
35,61,89.64034977,5,-1
17,28,52.30027501,1,1
39,54,71.97681418,3,-1
6,36,69.66802054,0,1
21,39,44.39268713,1,1
40,71,50.70383907,5,-1
52,74,77.88347103,5,-1
39,28,81.53157978,3,-1
32,36,59.56341843,1,1
39,37,65.54260677,4,-1
40,63,83.15464603,5,-1
26,64,77.15907648,3,-1
18,26,40.35131559,1,1
25,24,51.03635787,1,1
57,60,68.7733716,4,-1
39,59,71.72332248,3,-1
17,21,48.17003169,0,1
7,39,65.35639217,1,1
40,63,80.11880266,4,-1
13,43,55.40402639,0,0
66,75,79.26883069,3,-1
26,24,37.28067539,1,1
26,80,86.64891165,4,-1
46,100,69.68177106,4,-1
30,44,51.57475065,1,0
28,26,51.15963811,2,1
23,24,44.12759672,1,1
11,31,37.95957093,2,1
33,63,84.87913671,5,-1
25,30,76.08197537,2,1
13,37,50.38059541,2,1
32,62,69.81716329,4,-1
53,70,66.01501018,3,-1
14,15,27.46561705,0,1
16,0,79.29090928,0,1
42,73,86.34907708,5,-1
43,56,81.70955852,5,-1
27,87,81.14787592,4,-1
51,72,81.08874007,5,-1
31,30,73.7483408,3,-1
45,82,75.35102764,4,-1
17,34,52.60611394,0,1
19,37,51.41410875,0,1
53,66,92.5434298,5,-1
40,59,76.61582607,4,-1
40,79,70.14381475,3,-1
31,66,76.6334843,3,-1
13,46,43.94622705,0,1
23,72,77.69300901,5,-1
18,34,61.37006559,1,1
47,86,58.93587712,4,-1
37,64,83.82631348,5,-1
16,23,58.78868142,2,1
50,80,75.19657604,3,-1
21,44,58.14310238,2,1
50,50,67.22424505,5,-1
22,38,60.90784425,0,1
19,39,50.1874278,1,1
44,63,87.82048196,3,-1
31,73,69.09799895,5,-1
35,60,85.73037779,4,-1
13,42,35.24961159,1,1
62,60,71.68292112,4,-1
20,22,66.36527594,2,1
16,48,54.01064582,2,1
35,62,84.74196542,5,-1
45,68,70.85833841,3,-1
19,36,65.72770106,2,1
32,33,40.0324248,0,1
42,65,75.12843509,3,-1
18,25,18.29275265,1,1
21,28,57.19473666,1,1
22,39,18.88854456,1,1
53,74,81.75469545,5,-1
50,89,63.52130859,4,-1
31,12,19.60555548,2,1
24,24,39.72980542,1,1
11,23,12.89124668,1,1
35,53,70.35454608,3,-1
31,37,68.1263077,0,0
30,74,72.91573228,5,-1
49,74,63.97456325,5,-1
33,61,62.20649664,3,-1
26,74,81.8109977,5,-1
38,66,77.82505645,3,-1
8,30,65.2835942,1,1
49,51,82.47720258,3,-1
55,73,79.73140132,3,-1
11,27,52.74575376,0,1
22,23,64.87219838,2,1
43,67,78.05304145,5,-1
0,35,43.72421248,1,1
22,39,43.41675644,1,1
16,30,46.25488781,1,1
15,102,67.32951953,5,-1
39,58,76.74727472,4,-1
46,57,62.82260065,4,-1
16,28,53.98332306,0,1
24,67,79.53797698,4,-1
28,87,71.79368912,3,-1
57,49,75.77633884,3,-1
16,24,29.64804125,2,1
20,78,84.20537365,3,-1
34,36,52.49724531,1,1
17,17,53.99075485,2,1
43,62,75.21862454,5,-1
45,54,69.81940594,4,-1
21,24,18.46295683,0,1
39,62,70.0970497,4,-1
20,0,62.49466971,0,1
35,76,83.20369626,3,-1
47,18,66.77474184,5,-1
16,39,55.56332671,1,1
20,28,34.97986664,2,1
38,62,74.27555609,5,-1
42,15,29.60030338,0,1
31,30,47.81418786,2,1
20,26,52.03861414,0,1
13,22,35.7066175,0,1
7,25,29.89877542,2,1
24,36,74.75069548,3,-1
25,26,36.92736788,0,1
24,40,74.46954526,3,-1
23,23,65.8209388,2,1
47,70,81.30268848,3,-1
26,61,72.30567684,5,-1
22,36,40.61046055,2,1
23,39,64.58740487,2,1
45,47,81.37981228,3,-1
34,46,66.84502453,3,-1
47,64,87.8041768,3,-1
22,22,44.06267979,1,1
11,21,60.94311264,0,1
30,69,79.33003189,3,-1
22,24,39.48943044,1,1
52,54,90.89125973,5,-1
44,73,90.3744209,4,-1
14,19,47.33659634,1,1
20,39,65.69197715,0,1
37,65,75.22433135,4,-1
16,23,3.539498074,2,1
20,33,54.30017131,2,1
33,35,71.74399363,3,-1
18,34,53.55646468,1,1
35,56,81.79011777,5,-1
43,54,89.5332856,5,-1
61,69,74.47994744,5,-1
17,21,40.84936127,1,1
63,92,66.91800864,3,-1
14,29,53.6529769,2,1
40,51,74.08283418,3,-1
45,71,74.07770094,3,-1
19,29,34.81555858,2,1
24,43,16.7892549,0,1
31,46,85.43471792,4,-1
32,35,52.66247936,1,1
15,33,39.75835131,2,1
24,28,57.02943323,1,1
30,32,37.91978394,1,1
50,85,75.69355627,4,-1
21,27,53.92800913,1,1
31,22,43.60614964,0,1
17,24,58.51318355,0,1
28,65,65.75462002,3,-1
30,57,54.04511607,5,-1
23,27,27.40786068,1,1
21,44,20.60404523,1,1
13,37,37.74341753,0,1
38,40,64.27630659,5,-1
14,19,34.80466474,2,1
0,19,15.91827285,0,1
41,40,70.9414956,4,-1
59,78,81.80324743,3,-1
33,45,68.70915087,5,-1
35,53,83.6449974,4,-1
10,37,25.08469316,2,1
40,31,78.49049406,4,-1
22,43,19.58465169,0,1
35,58,73.0456404,4,-1
